"REF_DATE","GEO","DGUID","Products and product groups","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021-07","Ontario","2016A000235","Gasoline","2002=100","17","units","0","v41691994","14.184","199.0","","","","1"
"2021-08","Ontario","2016A000235","Gasoline","2002=100","17","units","0","v41691994","14.184","200.4","","","","1"
"2021-09","Ontario","2016A000235","Gasoline","2002=100","17","units","0","v41691994","14.184","201.3","","","","1"
"2021-10","Ontario","2016A000235","Gasoline","2002=100","17","units","0","v41691994","14.184","211.9","","","","1"
"2021-11","Ontario","2016A000235","Gasoline","2002=100","17","units","0","v41691994","14.184","210.5","","","","1"
"2021-12","Ontario","2016A000235","Gasoline","2002=100","17","units","0","v41691994","14.184","201.0","","","","1"
"2022-01","Ontario","2016A000235","Gasoline","2002=100","17","units","0","v41691994","14.184","212.8","","","","1"
"2022-02","Ontario","2016A000235","Gasoline","2002=100","17","units","0","v41691994","14.184","229.6","","","","1"
"2022-03","Ontario","2016A000235","Gasoline","2002=100","17","units","0","v41691994","14.184","252.9","","","","1"
"2022-04","Ontario","2016A000235","Gasoline","2002=100","17","units","0","v41691994","14.184","254.5","","","","1"
"2022-05","Ontario","2016A000235","Gasoline","2002=100","17","units","0","v41691994","14.184","288.4","","","","1"
"2022-06","Ontario","2016A000235","Gasoline","2002=100","17","units","0","v41691994","14.184","300.0","","","","1"
"2022-07","Ontario","2016A000235","Gasoline","2002=100","17","units","0","v41691994","14.184","263.5","","","","1"
"2022-08","Ontario","2016A000235","Gasoline","2002=100","17","units","0","v41691994","14.184","241.5","","","","1"
"2022-09","Ontario","2016A000235","Gasoline","2002=100","17","units","0","v41691994","14.184","217.6","","","","1"
"2022-10","Ontario","2016A000235","Gasoline","2002=100","17","units","0","v41691994","14.184","240.0","","","","1"
"2022-11","Ontario","2016A000235","Gasoline","2002=100","17","units","0","v41691994","14.184","235.8","","","","1"
"2022-12","Ontario","2016A000235","Gasoline","2002=100","17","units","0","v41691994","14.184","205.5","","","","1"
"2023-01","Ontario","2016A000235","Gasoline","2002=100","17","units","0","v41691994","14.184","216.6","","","","1"
"2023-02","Ontario","2016A000235","Gasoline","2002=100","17","units","0","v41691994","14.184","211.7","","","","1"
"2023-03","Ontario","2016A000235","Gasoline","2002=100","17","units","0","v41691994","14.184","213.1","","","","1"
"2023-04","Ontario","2016A000235","Gasoline","2002=100","17","units","0","v41691994","14.184","228.5","","","","1"
"2023-05","Ontario","2016A000235","Gasoline","2002=100","17","units","0","v41691994","14.184","227.2","","","","1"
"2017-01","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","124.7","","","","1"
"2017-02","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","125.3","","","","1"
"2017-03","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","125.1","","","","1"
"2017-04","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","126.1","","","","1"
"2017-05","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","125.5","","","","1"
"2017-06","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","126.3","","","","1"
"2017-07","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","126.4","","","","1"
"2017-08","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","126.7","","","","1"
"2017-09","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","125.9","","","","1"
"2017-10","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","126.8","","","","1"
"2017-11","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","125.3","","","","1"
"2017-12","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","125.7","","","","1"
"2018-01","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","126.3","","","","1"
"2018-02","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","127.6","","","","1"
"2018-03","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","128.7","","","","1"
"2018-04","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","128.6","","","","1"
"2018-05","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","128.0","","","","1"
"2018-06","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","128.8","","","","1"
"2018-07","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","128.6","","","","1"
"2018-08","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","129.0","","","","1"
"2018-09","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","128.0","","","","1"
"2018-10","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","128.4","","","","1"
"2018-11","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","126.6","","","","1"
"2018-12","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","127.2","","","","1"
"2019-01","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","127.3","","","","1"
"2019-02","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","127.8","","","","1"
"2019-03","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","128.4","","","","1"
"2019-04","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","128.6","","","","1"
"2019-05","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","128.7","","","","1"
"2019-06","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","129.3","","","","1"
"2019-07","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","129.5","","","","1"
"2019-08","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","128.9","","","","1"
"2019-09","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","129.2","","","","1"
"2019-10","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","129.3","","","","1"
"2019-11","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","129.3","","","","1"
"2019-12","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","129.0","","","","1"
"2020-01","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","130.1","","","","1"
"2020-02","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","130.3","","","","1"
"2020-03","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","130.3","","","","1"
"2020-04","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","129.6","","","","1"
"2020-05","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","128.4","","","","1"
"2020-06","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","128.3","","","","1"
"2020-07","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","128.9","","","","1"
"2020-08","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","129.3","","","","1"
"2020-09","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","129.4","","","","1"
"2020-10","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","129.9","","","","1"
"2020-11","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","130.2","","","","1"
"2020-12","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","130.0","","","","1"
"2021-01","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","130.1","","","","1"
"2021-02","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","130.8","","","","1"
"2021-03","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","130.7","","","","1"
"2021-04","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","133.0","","","","1"
"2021-05","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","132.7","","","","1"
"2021-06","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","134.0","","","","1"
"2021-07","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","134.4","","","","1"
"2021-08","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","134.2","","","","1"
"2021-09","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","135.2","","","","1"
"2021-10","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","135.1","","","","1"
"2021-11","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","134.8","","","","1"
"2021-12","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","134.6","","","","1"
"2022-01","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","135.5","","","","1"
"2022-02","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","135.9","","","","1"
"2022-03","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","136.5","","","","1"
"2022-04","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","138.9","","","","1"
"2022-05","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","138.6","","","","1"
"2022-06","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","140.2","","","","1"
"2022-07","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","140.8","","","","1"
"2022-08","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","140.9","","","","1"
"2022-09","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","141.5","","","","1"
"2022-10","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","141.7","","","","1"
"2022-11","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","142.9","","","","1"
"2022-12","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","143.4","","","","1"
"2023-01","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","143.6","","","","1"
"2023-02","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","144.8","","","","1"
"2023-03","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","145.9","","","","1"
"2023-04","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","147.6","","","","1"
"2023-05","Ontario","2016A000235","Health and personal care","2002=100","17","units","0","v41692004","14.201","147.7","","","","1"
"2017-01","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","113.2","","","","1"
"2017-02","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","115.5","","","","1"
"2017-03","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","117.7","","","","1"
"2017-04","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","117.1","","","","1"
"2017-05","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","118.0","","","","1"
"2017-06","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","118.6","","","","1"
"2017-07","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","119.2","","","","1"
"2017-08","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","118.6","","","","1"
"2017-09","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","121.3","","","","1"
"2017-10","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","119.0","","","","1"
"2017-11","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","117.2","","","","1"
"2017-12","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","114.5","","","","1"
"2018-01","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","115.1","","","","1"
"2018-02","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","117.3","","","","1"
"2018-03","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","120.8","","","","1"
"2018-04","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","117.5","","","","1"
"2018-05","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","119.7","","","","1"
"2018-06","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","120.1","","","","1"
"2018-07","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","121.8","","","","1"
"2018-08","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","121.6","","","","1"
"2018-09","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","121.7","","","","1"
"2018-10","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","120.6","","","","1"
"2018-11","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","118.6","","","","1"
"2018-12","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","116.3","","","","1"
"2019-01","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","116.8","","","","1"
"2019-02","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","119.1","","","","1"
"2019-03","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","121.5","","","","1"
"2019-04","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","119.6","","","","1"
"2019-05","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","122.3","","","","1"
"2019-06","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","121.5","","","","1"
"2019-07","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","125.3","","","","1"
"2019-08","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","123.8","","","","1"
"2019-09","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","119.7","","","","1"
"2019-10","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","119.6","","","","1"
"2019-11","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","115.3","","","","1"
"2019-12","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","114.1","","","","1"
"2020-01","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","114.2","","","","1"
"2020-02","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","117.6","","","","1"
"2020-03","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","118.3","","","","1"
"2020-04","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","117.6","","","","1"
"2020-05","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","118.1","","","","1"
"2020-06","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","118.6","","","","1"
"2020-07","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","118.3","","","","1"
"2020-08","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","118.3","","","","1"
"2020-09","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","118.7","","","","1"
"2020-10","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","117.6","","","","1"
"2020-11","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","116.9","","","","1"
"2020-12","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","116.6","","","","1"
"2021-01","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","117.3","","","","1"
"2021-02","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","116.8","","","","1"
"2021-03","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","117.5","","","","1"
"2021-04","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","118.1","","","","1"
"2021-05","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","118.9","","","","1"
"2021-06","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","119.0","","","","1"
"2021-07","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","120.8","","","","1"
"2021-08","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","119.0","","","","1"
"2021-09","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","119.1","","","","1"
"2021-10","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","120.5","","","","1"
"2021-11","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","118.5","","","","1"
"2021-12","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","117.8","","","","1"
"2022-01","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","119.4","","","","1"
"2022-02","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","121.0","","","","1"
"2022-03","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","123.4","","","","1"
"2022-04","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","121.8","","","","1"
"2022-05","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","124.2","","","","1"
"2022-06","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","124.9","","","","1"
"2022-07","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","127.2","","","","1"
"2022-08","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","125.5","","","","1"
"2022-09","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","125.7","","","","1"
"2022-10","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","125.2","","","","1"
"2022-11","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","123.6","","","","1"
"2022-12","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","121.6","","","","1"
"2023-01","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","122.7","","","","1"
"2023-02","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","124.0","","","","1"
"2023-03","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","126.2","","","","1"
"2023-04","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","126.1","","","","1"
"2023-05","Ontario","2016A000235","Recreation, education and reading","2002=100","17","units","0","v41692014","14.219","128.1","","","","1"
"2017-01","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","162.3","","","","1"
"2017-02","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","163.0","","","","1"
"2017-03","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","163.5","","","","1"
"2017-04","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","163.7","","","","1"
"2017-05","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","164.9","","","","1"
"2017-06","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","166.2","","","","1"
"2017-07","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","166.0","","","","1"
"2017-08","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","166.1","","","","1"
"2017-09","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","166.9","","","","1"
"2017-10","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","166.9","","","","1"
"2017-11","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","166.5","","","","1"
"2017-12","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","166.5","","","","1"
"2018-01","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","167.9","","","","1"
"2018-02","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","168.7","","","","1"
"2018-03","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","171.4","","","","1"
"2018-04","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","174.6","","","","1"
"2018-05","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","175.2","","","","1"
"2018-06","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","175.9","","","","1"
"2018-07","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","175.5","","","","1"
"2018-08","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","176.6","","","","1"
"2018-09","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","176.9","","","","1"
"2018-10","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","176.8","","","","1"
"2018-11","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","177.4","","","","1"
"2018-12","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","176.6","","","","1"
"2019-01","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","178.3","","","","1"
"2019-02","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","178.7","","","","1"
"2019-03","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","179.0","","","","1"
"2019-04","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","178.8","","","","1"
"2019-05","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","179.5","","","","1"
"2019-06","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","177.5","","","","1"
"2019-07","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","177.2","","","","1"
"2019-08","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","177.7","","","","1"
"2019-09","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","177.2","","","","1"
"2019-10","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","177.6","","","","1"
"2019-11","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","178.6","","","","1"
"2019-12","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","175.0","","","","1"
"2020-01","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","176.7","","","","1"
"2020-02","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","175.8","","","","1"
"2020-03","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","176.2","","","","1"
"2020-04","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","176.2","","","","1"
"2020-05","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","176.8","","","","1"
"2020-06","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","176.7","","","","1"
"2020-07","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","176.2","","","","1"
"2020-08","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","176.6","","","","1"
"2020-09","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","177.5","","","","1"
"2020-10","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","176.6","","","","1"
"2020-11","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","176.4","","","","1"
"2020-12","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","175.8","","","","1"
"2021-01","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","177.2","","","","1"
"2021-02","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","177.7","","","","1"
"2021-03","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","178.0","","","","1"
"2021-04","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","178.3","","","","1"
"2021-05","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","178.7","","","","1"
"2021-06","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","179.6","","","","1"
"2021-07","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","176.8","","","","1"
"2021-08","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","177.7","","","","1"
"2021-09","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","177.1","","","","1"
"2021-10","Ontario","2016A000235","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41692027","14.256","177.8","","","","1"
