DATE,IS_MENTAL_HEALTH,IS_SUBSTANCE_ABUSE,IS_PROBLEM_GAMBLING,IS_OTHER,connex_IS_MENTAL_HEALTH_Concurrent Disorder Clients,connex_IS_SUBSTANCE_ABUSE_Concurrent Disorder Clients,connex_IS_PROBLEM_GAMBLING_Concurrent Disorder Clients,connex_IS_OTHER_Concurrent Disorder Clients,connex_IS_MENTAL_HEALTH_Concurrent Disorders,connex_IS_SUBSTANCE_ABUSE_Concurrent Disorders,connex_IS_PROBLEM_GAMBLING_Concurrent Disorders,connex_IS_OTHER_Concurrent Disorders,connex_IS_MENTAL_HEALTH_Families,connex_IS_SUBSTANCE_ABUSE_Families,connex_IS_PROBLEM_GAMBLING_Families,connex_IS_OTHER_Families,connex_IS_MENTAL_HEALTH_Clients with Legal Issues,connex_IS_SUBSTANCE_ABUSE_Clients with Legal Issues,connex_IS_PROBLEM_GAMBLING_Clients with Legal Issues,connex_IS_OTHER_Clients with Legal Issues,connex_IS_MENTAL_HEALTH_LGBTQ+,connex_IS_SUBSTANCE_ABUSE_LGBTQ+,connex_IS_PROBLEM_GAMBLING_LGBTQ+,connex_IS_OTHER_LGBTQ+,connex_IS_MENTAL_HEALTH_Homeless Clients,connex_IS_SUBSTANCE_ABUSE_Homeless Clients,connex_IS_PROBLEM_GAMBLING_Homeless Clients,connex_IS_OTHER_Homeless Clients,connex_IS_MENTAL_HEALTH_Opioid Replacement Clients,connex_IS_SUBSTANCE_ABUSE_Opioid Replacement Clients,connex_IS_PROBLEM_GAMBLING_Opioid Replacement Clients,connex_IS_OTHER_Opioid Replacement Clients,connex_IS_MENTAL_HEALTH_Gender Diverse,connex_IS_SUBSTANCE_ABUSE_Gender Diverse,connex_IS_PROBLEM_GAMBLING_Gender Diverse,connex_IS_OTHER_Gender Diverse,connex_IS_MENTAL_HEALTH_Homelessness,connex_IS_SUBSTANCE_ABUSE_Homelessness,connex_IS_PROBLEM_GAMBLING_Homelessness,connex_IS_OTHER_Homelessness,connex_IS_MENTAL_HEALTH_Caregivers,connex_IS_SUBSTANCE_ABUSE_Caregivers,connex_IS_PROBLEM_GAMBLING_Caregivers,connex_IS_OTHER_Caregivers,connex_IS_MENTAL_HEALTH_Depressive Disorders,connex_IS_SUBSTANCE_ABUSE_Depressive Disorders,connex_IS_PROBLEM_GAMBLING_Depressive Disorders,connex_IS_OTHER_Depressive Disorders,connex_IS_MENTAL_HEALTH_Anxiety Disorder,connex_IS_SUBSTANCE_ABUSE_Anxiety Disorder,connex_IS_PROBLEM_GAMBLING_Anxiety Disorder,connex_IS_OTHER_Anxiety Disorder,connex_IS_MENTAL_HEALTH_Trauma- and Stressor-Related Disorders,connex_IS_SUBSTANCE_ABUSE_Trauma- and Stressor-Related Disorders,connex_IS_PROBLEM_GAMBLING_Trauma- and Stressor-Related Disorders,connex_IS_OTHER_Trauma- and Stressor-Related Disorders,connex_IS_MENTAL_HEALTH_Schizophrenia Spectrum and Other Psychotic Disorders,connex_IS_SUBSTANCE_ABUSE_Schizophrenia Spectrum and Other Psychotic Disorders,connex_IS_PROBLEM_GAMBLING_Schizophrenia Spectrum and Other Psychotic Disorders,connex_IS_OTHER_Schizophrenia Spectrum and Other Psychotic Disorders,connex_IS_MENTAL_HEALTH_Bipolar and Related Disorders (BP),connex_IS_SUBSTANCE_ABUSE_Bipolar and Related Disorders (BP),connex_IS_PROBLEM_GAMBLING_Bipolar and Related Disorders (BP),connex_IS_OTHER_Bipolar and Related Disorders (BP),connex_IS_MENTAL_HEALTH_Neurodevelopmental Disorders,connex_IS_SUBSTANCE_ABUSE_Neurodevelopmental Disorders,connex_IS_PROBLEM_GAMBLING_Neurodevelopmental Disorders,connex_IS_OTHER_Neurodevelopmental Disorders,connex_IS_MENTAL_HEALTH_Personality Disorders,connex_IS_SUBSTANCE_ABUSE_Personality Disorders,connex_IS_PROBLEM_GAMBLING_Personality Disorders,connex_IS_OTHER_Personality Disorders,connex_IS_MENTAL_HEALTH_Obsessive-Compulsive and Related Disorders,connex_IS_SUBSTANCE_ABUSE_Obsessive-Compulsive and Related Disorders,connex_IS_PROBLEM_GAMBLING_Obsessive-Compulsive and Related Disorders,connex_IS_OTHER_Obsessive-Compulsive and Related Disorders,connex_IS_MENTAL_HEALTH_Feeding and Eating Disorders,connex_IS_SUBSTANCE_ABUSE_Feeding and Eating Disorders,connex_IS_PROBLEM_GAMBLING_Feeding and Eating Disorders,connex_IS_OTHER_Feeding and Eating Disorders,connex_IS_MENTAL_HEALTH_Neurocognitive Disorders (Dementia),connex_IS_SUBSTANCE_ABUSE_Neurocognitive Disorders (Dementia),connex_IS_PROBLEM_GAMBLING_Neurocognitive Disorders (Dementia),connex_IS_OTHER_Neurocognitive Disorders (Dementia),connex_IS_MENTAL_HEALTH_Indigenous Peoples,connex_IS_SUBSTANCE_ABUSE_Indigenous Peoples,connex_IS_PROBLEM_GAMBLING_Indigenous Peoples,connex_IS_OTHER_Indigenous Peoples,connex_IS_MENTAL_HEALTH_Indian,connex_IS_SUBSTANCE_ABUSE_Indian,connex_IS_PROBLEM_GAMBLING_Indian,connex_IS_OTHER_Indian,connex_IS_MENTAL_HEALTH_African,connex_IS_SUBSTANCE_ABUSE_African,connex_IS_PROBLEM_GAMBLING_African,connex_IS_OTHER_African,connex_IS_MENTAL_HEALTH_Chinese,connex_IS_SUBSTANCE_ABUSE_Chinese,connex_IS_PROBLEM_GAMBLING_Chinese,connex_IS_OTHER_Chinese,connex_IS_MENTAL_HEALTH_South Asian,connex_IS_SUBSTANCE_ABUSE_South Asian,connex_IS_PROBLEM_GAMBLING_South Asian,connex_IS_OTHER_South Asian,connex_IS_MENTAL_HEALTH_Asian,connex_IS_SUBSTANCE_ABUSE_Asian,connex_IS_PROBLEM_GAMBLING_Asian,connex_IS_OTHER_Asian,connex_IS_MENTAL_HEALTH_Arabic,connex_IS_SUBSTANCE_ABUSE_Arabic,connex_IS_PROBLEM_GAMBLING_Arabic,connex_IS_OTHER_Arabic,connex_IS_MENTAL_HEALTH_Spanish,connex_IS_SUBSTANCE_ABUSE_Spanish,connex_IS_PROBLEM_GAMBLING_Spanish,connex_IS_OTHER_Spanish,connex_IS_MENTAL_HEALTH_Italian,connex_IS_SUBSTANCE_ABUSE_Italian,connex_IS_PROBLEM_GAMBLING_Italian,connex_IS_OTHER_Italian,connex_IS_MENTAL_HEALTH_Caribbean,connex_IS_SUBSTANCE_ABUSE_Caribbean,connex_IS_PROBLEM_GAMBLING_Caribbean,connex_IS_OTHER_Caribbean
2019-04-13,117,102,25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,9,8,0,25.0,13.0,9.0,0.0,2.0,1.0,1.0,0.0,5.0,4.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-14,108,76,18,4,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,10,0,0,15.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,10.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-15,183,180,25,6,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2,0,0,13.0,0.0,0.0,0.0,8.0,2.0,1.0,0.0,16.0,8.0,1.0,0.0,6.0,3.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-16,215,204,56,13,12.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,22.0,16.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,19,5,0,30.0,6.0,4.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,20.0,18.0,17.0,0.0,8.0,5.0,0.0,0.0,8.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-17,241,188,28,5,52.0,52.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,14.0,17.0,6.0,1.0,16.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,36,12,0,48.0,22.0,0.0,0.0,9.0,1.0,0.0,0.0,16.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-18,282,176,15,9,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,19,1,0,67.0,18.0,0.0,0.0,11.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,26.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-19,133,74,28,4,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0,0,33.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-20,113,102,38,15,21.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,13,2,0,18.0,11.0,2.0,0.0,7.0,7.0,0.0,0.0,9.0,4.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-21,89,82,31,8,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-22,282,146,49,13,18.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,21,8,0,66.0,18.0,9.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,12.0,0.0,3.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2019-04-23,346,261,43,7,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,4,1,0,61.0,5.0,0.0,0.0,10.0,4.0,0.0,0.0,6.0,2.0,1.0,0.0,18.0,5.0,0.0,0.0,10.0,5.0,0.0,0.0,6.0,3.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-24,218,169,18,10,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,17,1,0,29.0,5.0,0.0,0.0,18.0,4.0,0.0,0.0,5.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-25,282,186,22,5,17.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,36.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,25,1,0,38.0,7.0,1.0,0.0,31.0,28.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,25.0,0.0,0.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-26,197,157,27,3,8.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,3,4,0,32.0,4.0,0.0,0.0,2.0,2.0,2.0,0.0,13.0,7.0,6.0,0.0,1.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-27,108,96,11,14,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,5,1,0,12.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,10.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-04-28,96,59,13,9,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2,0,0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-29,170,174,25,6,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,4,0,0,19.0,5.0,1.0,0.0,10.0,5.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-30,365,262,19,8,22.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,14.0,0.0,0.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,23,0,0,37.0,3.0,2.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,30.0,28.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,28.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-05-01,274,185,25,6,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,1,6,0,84.0,18.0,0.0,0.0,26.0,16.0,0.0,0.0,4.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-02,205,149,26,10,13.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,5,0,0,42.0,2.0,0.0,0.0,10.0,5.0,2.0,0.0,10.0,3.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-03,216,130,13,2,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,17.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,1,0,0,51.0,9.0,6.0,0.0,9.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
